   1   49        0.000000000       1.896211614       0.051856333
   1   50        0.000091162       3.111755187       1.114760290
   1   51        0.000000000       1.537135560       0.259209885
   1   52        0.000000000       1.410305086       0.038908445
   1   53        0.000000027       0.194292865       0.045843998
   1   54        0.000000000       0.118433712       0.010830701
   1   55        0.000000000       0.080832326       0.002142876
   1   56        0.000000000       0.029633261       0.004300851
   1   57        0.000000000       0.021227057       0.000989535
   1   58        0.000000000       0.017849188       0.000230949
   1   59        0.000018308       0.364425483       0.106768740
   1   60        0.000000000       0.159351076       0.024046248
   1   61        0.000000000       0.104539311       0.003308901
   1   62        0.000001524       0.868360269       0.274262961
   1   63        0.000000000       0.518086542       0.063787099
   1   64        0.000000000       0.398922421       0.009272786
   1   65        0.000000011       0.118377361       0.029123321
   1   66        0.000000000       0.070159835       0.006789985
   1   67        0.000000000       0.053143804       0.001209256
   1   68        0.000000000       0.029992692       0.005394701
   1   69        0.000000000       0.019314966       0.001261105
   1   70        0.000000000       0.012884418       0.000252201
   1   71        0.000001229       0.403860766       0.126159974
   1   72        0.000000000       0.232066020       0.029222441
   1   73        0.000000000       0.169061121       0.004042407
   1   74        0.000000476       0.049633542       0.012792920
   1   75        0.000000000       0.026386759       0.002898889
   1   76        0.000000000       0.012642249       0.000383883
   1   77        0.000000001       0.091764438       0.018943889
   1   78        0.000000000       0.059877724       0.004369334
   1   79        0.000000000       0.035476065       0.000590275
   1   80        0.000000000       0.011450928       0.001749395
   1   81        0.000000000       0.006596024       0.000405090
   1   82        0.000000000       0.005160759       0.000064330
   1   83        0.000000000       0.002034305       0.000193585
   1   84        0.000000000       0.001159051       0.000044987
   1   85        0.000000000       0.000808883       0.000008699
   1   86        0.000000001       0.039557348       0.008284551
   1   87        0.000000000       0.026092508       0.001908692
   1   88        0.000000000       0.013706197       0.000248299
   2    1        0.000000000      13.749419088       6.101445593
   2    2        0.000000000      13.261386126       2.831727472
   2    3        0.000000000       6.903322108       3.009847598
   2    4        0.000000000       6.411849112       1.332117507
   2    5        0.000000000       4.479806859       1.878003892
   2    6        0.000000000       3.967325060       0.800862448
   2    7        0.000000000       1.025283337       0.341393601
   2    8        0.000000000       0.736264473       0.129199310
   2    9        0.000000000       0.006874396       0.000351240
   2   10        0.000000000       0.004467188       0.000109459
   2   11        0.000000000      31.674938480       8.044588829
   2   12        0.000000000      16.963039376       5.627913101
   2   13        0.000000000      28.822702677       1.447874405
   2   14        0.000000000       5.925395784       1.133927569
   2   15        0.000000000       3.039252582       0.752349982
   2   16        0.000000000       4.393397971       0.210634256
   2   17        0.000000000       9.755761362       2.077478940
   2   18        0.000000000       4.687848342       1.388153586
   2   19        0.000000000       7.689281253       0.375119249
   2   20        0.000000000       4.365105751       0.815500806
   2   21        0.000000000       2.211329836       0.534086400
   2   22        0.000000000       3.143882569       0.147986560
   2   23        0.000000000       6.013430208       1.236073848
   2   24        0.000000000       2.881378002       0.808556072
   2   25        0.000000000       4.534656601       0.213463936
   2   26        0.000000000       2.628159230       0.471011566
   2   27        0.000000000       1.298297947       0.301894308
   2   28        0.000000000       1.814171051       0.082134372
   2   29        0.000000000      11.143013053       2.749903201
   2   30        0.000000000       6.053338413       1.888301920
   2   31        0.000000000       9.757666886       0.460376589
   2   32        0.000000000       7.813425479       1.780970936
   2   33        0.000000000       3.904692663       1.185268031
   2   34        0.000000000       6.307887922       0.282929866
   2   35        0.000000000       1.339707137       0.226601531
   2   36        0.000000000       0.653794547       0.141212427
   2   37        0.000000000       0.870612302       0.037419018
   2   38        0.000000000       0.477230693       0.064226323
   2   39        0.000000000       0.279855569       0.039530777
   2   40        0.000000000       0.270924799       0.010723094
   2   41        0.000000000       0.086402164       0.006969922
   2   42        0.000000000       0.057581294       0.003824453
   2   43        0.000000000       0.040709814       0.001459381
   2   44        0.000000000       1.386453523       0.249275587
   2   45        0.000000000       0.678266451       0.152987570
   2   46        0.000000000       0.911981440       0.037287534
   2   47        0.000000000       3.479219654       0.719064691
   2   48        0.000000000       1.673217769       0.462997617
   2   49        0.000000000       2.546402188       0.105588664
   2   50        0.000000000       2.637292001       0.554645451
   2   51        0.000000000       1.290602445       0.361031766
   2   52        0.000000000       1.963727956       0.081305764
   2   53        0.000000000       0.173372125       0.020770982
   2   54        0.000000000       0.099706210       0.012410415
   2   55        0.000000000       0.087524211       0.003278338
   2   56        0.000000000       0.028685794       0.001790148
   2   57        0.000000000       0.017607659       0.000981895
   2   58        0.000000000       0.014644199       0.000363620
   2   59        0.000000000       0.268089221       0.053882970
   2   60        0.000000000       0.159372265       0.037048183
   2   61        0.000000000       0.194290838       0.007900442
   2   62        0.000000000       0.819856666       0.135637219
   2   63        0.000000000       0.427456323       0.082150132
   2   64        0.000000000       0.491234915       0.017324788
   2   65        0.000000000       0.107212968       0.014096511
   2   66        0.000000000       0.055824975       0.008003546
   2   67        0.000000000       0.053480558       0.001884160
   2   68        0.000000000       0.025859626       0.002486163
   2   69        0.000000000       0.013943756       0.001410157
   2   70        0.000000000       0.010274831       0.000355651
   2   71        0.000000000       0.368971028       0.062490688
   2   72        0.000000000       0.191623263       0.039144458
   2   73        0.000000000       0.223633256       0.008049003
   2   74        0.000000000       0.042379192       0.006430946
   2   75        0.000000000       0.023486681       0.004395082
   2   76        0.000000000       0.022808441       0.000876806
   2   77        0.000000000       0.086674665       0.009276827
   2   78        0.000000000       0.050213754       0.005160242
   2   79        0.000000000       0.035147080       0.000980452
   2   80        0.000000000       0.010097753       0.000851324
   2   81        0.000000000       0.005633673       0.000451492
   2   82        0.000000000       0.003245691       0.000093433
   2   83        0.000000000       0.001720455       0.000092264
   2   84        0.000000000       0.000966103       0.000048771
   2   85        0.000000000       0.000449273       0.000011243
   2   86        0.000000000       0.037408779       0.004068523
   2   87        0.000000000       0.021591045       0.002327500
   2   88        0.000000000       0.015265091       0.000433873
       -0.1370824593       -0.0510778715
